elevation,slope,aspect,distance_to_roads,lst,ndvi,precip,fire_label
1631.0,89.9989,156.54099,0.001001542,31.28118819070231,0.6289888607316609,0.21446958097036678,1
1982.0,89.99933,62.354027,0.008784104,30.723175646521792,0.5948871729553536,0.035659373941565035,1
1409.0,89.999596,0.0,0.0,29.271131205625274,0.5552025788712038,3.333865972920396,1
1701.0,89.99845,330.9454,0.0047466685,28.551958944196294,0.7221747512000943,4.1052537826631825,1
1503.0,89.998886,88.99491,0.008448281,31.976721960014594,0.447460270868205,0.34992185186229957,1
1465.0,89.99809,38.927544,0.008624542,34.05212514254682,0.49529956849147877,0.02411784611858083,1
1954.0,89.99914,68.12652,0.0031426968,30.300424439624287,0.5877048346461593,0.017920566914814657,1
1780.0,89.9986,114.026505,0.00186339,32.30265067233433,0.42144363058810713,0.020091255423528912,1
1419.0,89.99854,76.12247,0.007027284,33.78064348419699,0.4628170110270901,0.022251309929137344,1
1610.0,89.999344,15.255119,0.0058333334,32.021860344963414,0.4802072841586275,0.032006582868103005,1
1672.0,89.9995,81.80574,0.009432182,31.218999077898815,0.3208827663398408,0.033960541559900234,1
1917.0,89.99838,187.30576,0.00027777778,32.10272538532723,0.5288093805488131,1.8491058220476693,1
1791.0,89.99851,151.33604,0.0056995233,32.94972829685652,0.33900545576311414,0.017907927744090557,1
1760.0,89.99851,58.348724,0.015639653,32.27492236744991,0.3857630066712743,0.036223822409690735,1
1032.0,89.99912,98.686356,0.0007856742,31.511131010743473,0.4611066044352865,1.8951333849107184,1
1121.0,89.99928,295.98923,0.00124226,30.75263508748806,0.4427027001837318,2.2468041885234777,1
997.0,89.9964,317.2906,0.0063888887,30.73324488665167,0.43982578840335596,1.8927465390922376,1
1100.0,89.997795,207.89728,0.0042400938,30.673647316072444,0.4513212566028113,1.7044646270101778,1
1345.0,89.999245,228.84602,0.00500771,30.820902852766068,0.5892147601934468,1.143810507453124,1
1658.0,89.99905,359.1449,0.014013331,32.25607316534905,0.4585135780897389,7.225353773607091,1
1727.0,89.99803,34.919403,0.026575364,33.645275360595654,0.5071466438387194,6.875435446707106,1
1866.0,89.99914,117.776566,0.023022065,35.172562429909846,0.3997553713277165,5.354220480845172,1
