elevation,slope,aspect,lst,ndvi,precip,fire_label
197.0,89.982346,213.69006,30.159886836453566,0.44440688328052025,0.0,1
199.0,89.979866,198.43495,30.29460393408971,0.3675169110278465,0.0,1
2022.0,89.99844,36.027374,22.08051399193181,0.6754239994345265,0.0,0
1007.0,89.99852,282.09476,25.07335217578677,0.802278983812118,0.0,0
1514.0,89.99835,3.7152863,24.48325729363191,0.7232670473590203,0.0,0
4764.0,89.99746,265.4261,11.964231966461039,0.07580847287012098,2.665696895044643,0
4733.0,89.998955,298.87244,10.194950197194004,0.14118264674644299,0.9750818094219739,0
229.0,89.97503,11.309929,27.53292710063976,0.4279248049617448,0.0,0
5460.0,89.999146,179.61548,7.546039733579567,0.0964466000642485,0.7207523502523029,0
1751.0,89.99923,229.43648,25.13376248974008,0.5429635023746681,0.36388159903147604,0
1663.0,89.9994,180.81458,25.7583204871716,0.7464853968064303,0.0,0
514.0,89.978165,300.96375,26.59250734055985,0.847375943838709,0.0,0
1481.0,89.99927,344.28143,25.079615536057325,0.5869615875251781,0.0,0
1828.0,89.99731,263.92755,23.235820093193823,0.7936519220088791,1.1132023202478762,0
1350.0,89.99957,207.77657,26.440626563413065,0.5283457481125795,544.5844343030989,1
1443.0,89.99924,102.11876,25.50128183400074,0.5665890782222919,192.84491257391778,1
1900.0,89.999115,288.18365,23.796832054157846,0.6019218146342076,447.3402983781741,1
872.0,89.99734,169.1597,27.632263898707116,0.5556142004152329,183.49624006702376,1
252.0,89.990234,4.3987045,30.56699465452344,0.3918746226309293,112.75580709614998,1
259.0,89.982346,56.309933,31.487305761068786,0.5768483755735965,122.74687618033337,1
5194.0,89.997635,226.50743,-6.122020545777646,-0.0497172342521756,406.59366618768485,0
3980.0,89.99929,185.13638,13.408416957360751,0.0715410858688898,223.9373035674012,0
224.0,89.95974,288.43494,35.378695932506204,0.3211427846625311,175.36454723321953,0
1122.0,89.99847,273.4474,27.68350214730941,0.592378464460805,118.96704726657848,0
2488.0,89.99893,139.08562,18.70512897772654,0.6534904780891491,185.44744522221572,0
1932.0,89.99902,102.86275,24.02574846656679,0.5965933786835524,240.90688079679944,0
226.0,89.98594,263.6598,20.121424709170988,0.520765143992904,2.7905734729272402,1
5591.0,89.99947,92.83879,-18.07105505847561,-0.047553841737507645,24.747784826899135,0
1001.0,89.99908,323.88068,23.82695577030506,0.46702156187620447,589.0618877001187,1
1325.0,89.99866,20.3441,24.545824740104088,0.41221326134223757,747.7258990655259,1
1064.0,89.99824,318.36646,24.800182804776902,0.4463532698718628,703.1050160013588,1
749.0,89.999405,354.36932,24.056562702564193,0.5756572651692309,278.3646572409948,1
2241.0,89.998665,68.53235,18.27437631506966,0.5935836711403102,429.8957415496095,0
1563.0,89.99746,28.610458,20.494140724052823,0.6302620572923018,582.8837488770307,0
276.0,89.99006,308.6598,30.158128057602084,0.22546273549619744,387.1155925585991,0
5256.0,89.998856,193.53586,-6.393989177046722,-0.031198373930477252,157.2958542889924,0
922.0,89.99725,283.73627,23.579561265083417,0.5771635132687105,462.69918782446814,0
1850.0,89.99923,99.00851,24.813467817560213,0.6656860978795952,65.19653506332496,1
1201.0,89.998604,340.76932,29.852944801854875,0.47073950972753,76.2606638605805,1
1391.0,89.99866,341.56506,29.040364926564795,0.502125685884399,79.60283071426622,1
1667.0,89.99763,315.0,28.390528300803425,0.46609342626114814,80.30869720530636,1
1806.0,89.998856,86.39153,27.110202226403562,0.5296707542227506,81.74414564814184,1
1781.0,89.99855,135.92404,28.68317749845459,0.5204903253533533,241.6534416835829,1
1280.0,89.9991,186.5198,28.34941712684293,0.5004954322094519,231.07927536968174,1
1469.0,89.9982,41.56637,31.048738092857377,0.5104785004984642,151.18394001125304,1
1468.0,89.998924,61.69924,31.316237674085993,0.5123482570091503,149.34325715521118,1
1030.0,89.99756,77.828545,32.35018651938012,0.40789720062282614,152.1549940554533,1
2018.0,89.99691,140.90614,30.794858349595536,0.48492140489005325,132.06385620411592,1
1312.0,89.996704,338.7495,29.62475951829396,0.5054336804494712,138.99390975658054,1
1697.0,89.999214,334.38452,28.649116649719076,0.5189172646245569,134.3150945037767,1
2044.0,89.99892,145.36632,27.650918281839722,0.6440184575430702,87.90573986196908,1
1642.0,89.99892,235.36632,28.762358172582942,0.5322050238863884,156.52786266515574,1
1813.0,89.999084,310.33313,24.669186609104308,0.6992320749961829,72.02976938914361,1
1504.0,89.99823,60.945396,32.81624336035793,0.4874336054205571,35.81916341207455,1
1392.0,89.99895,192.42593,33.291621800152036,0.47637920993924504,30.797386587291808,1
1171.0,89.99933,126.448166,28.99937101315377,0.4176030972461067,70.77777154861572,1
1154.0,89.999,81.869896,28.38446368715616,0.47190599377580833,62.381629611253075,1
1230.0,89.99843,327.09476,28.7994688333735,0.5180520500064032,84.88837199540879,1
1315.0,89.999,352.76306,28.381578098944413,0.5685660175608634,85.07330430477938,1
1242.0,89.9978,91.97494,29.340396989615225,0.4568650457762016,58.907143369357016,1
1487.0,89.998634,174.47246,30.738879870344736,0.4696836513337116,32.58565611869247,1
1365.0,89.9995,238.33278,28.3507245979377,0.4897212012287392,47.6593652789974,1
1248.0,89.99925,354.6233,29.058277593552965,0.5795382896574183,33.86355836234804,1
1663.0,89.99929,261.96057,28.836185213960416,0.5942368154632856,34.524083016699464,1
1250.0,89.999275,242.85031,29.11022745607484,0.5396474352118438,32.360184496546914,1
1105.0,89.9988,42.70939,29.29391356905034,0.5175918047832976,41.41210170561727,1
1162.0,89.99932,346.03827,29.87242914530946,0.5688563147271238,25.379806973056667,1
1367.0,89.99861,18.434952,28.819992309198014,0.5605738579189433,26.06009098396639,1
1607.0,89.99881,8.583618,27.534113376663214,0.598006022419019,25.107619405824593,1
2021.0,89.99891,353.1183,29.678556577624107,0.5153570658582021,60.91215866215032,1
1706.0,89.99916,75.872086,30.163827804669236,0.46372157588983065,65.1404704209994,1
1816.0,89.998955,87.18444,30.88064105913508,0.4887082218363843,64.35787890390205,1
1028.0,89.9968,141.11551,34.11850666447512,0.4475681903958544,23.49135195426404,1
1603.0,89.998116,101.976135,31.334317641778703,0.5213791658128675,19.674106758801116,1
1178.0,89.99871,203.9625,31.983123509465493,0.39688858841072944,23.270995826718725,1
1136.0,89.99907,200.55605,32.17118669993494,0.41306479393540185,22.96720980878444,1
1457.0,89.99929,301.83676,28.833401634435305,0.62472330512432,63.269837178386965,1
898.0,89.99909,186.15916,32.16955543588582,0.3864275741992679,22.634328198920016,1
1360.0,89.9987,183.50354,28.716161228913528,0.5762213958383219,40.879754299100966,1
1421.0,89.998764,45.0,28.2839041083539,0.5075848779173424,57.34574290514406,1
1330.0,89.99431,206.56505,31.587349175149278,0.4179592674940161,18.053969641353866,1
1568.0,89.999245,300.37912,31.607706591261696,0.4727035312741752,18.51742760139851,1
1632.0,89.999016,229.39871,29.457513760868043,0.4565172806631654,206.6801761079125,1
1934.0,89.99921,205.9249,28.521734506949787,0.4569981444967419,220.2265267973534,1
1617.0,89.9992,349.8245,29.51530828118093,0.4397803280205114,263.8065063712208,1
1818.0,89.996155,264.80557,28.124803049079535,0.5665157938002413,69.26352009445945,1
1297.0,89.99872,152.40271,32.186016079707464,0.5087250814996048,19.133302583048373,1
1215.0,89.99879,311.13452,31.643933067506364,0.5323805085987573,31.292770997461094,1
1923.0,89.99837,170.41705,27.128489335518953,0.5725735737708063,17.778909089764344,1
1392.0,89.99921,112.26399,31.788801440357926,0.484882728915077,14.883567840213013,1
1888.0,89.99906,143.97263,27.00291640942931,0.5642552697505362,17.648729194343222,1
1306.0,89.99842,43.994915,30.586997087524352,0.5246403465174516,14.17142512210958,1
1370.0,89.99866,207.64597,30.169399146595016,0.4867369154553572,13.438043262525932,1
1372.0,89.99886,222.82526,27.973868635633426,0.4991240428632452,147.23470922452915,1
1472.0,89.99909,45.578724,30.742885435979172,0.48074920563973866,13.776398756712737,1
1738.0,89.999306,353.10757,27.3652497751485,0.5740477748274039,16.541778345580443,1
1544.0,89.99901,239.03624,28.495301712321726,0.5489017452711421,220.16898625970043,1
1248.0,89.999214,250.22765,30.357472305415726,0.5396594865556942,14.412997005063616,1
1237.0,89.9992,62.62802,30.070232986897256,0.5333407774113228,14.173658678608854,1
1208.0,89.99948,315.0,28.13110296304686,0.5248173738923861,495.0556909758445,1
884.0,89.99717,271.273,27.66369877302489,0.43784626470438903,504.63565118764734,1
1519.0,89.999146,247.40984,29.171137254346466,0.510712983087583,143.28901394370217,1
1694.0,89.99915,358.47247,26.192316706935536,0.5007574780677184,50.62473859337419,1
2033.0,89.99597,304.69516,25.507798063831313,0.5763867891744832,46.76231203369398,1
1261.0,89.99935,164.33527,29.20527102079577,0.4788205911835527,132.41600415683737,1
1905.0,89.99849,185.44034,25.10940006555017,0.6906888193537787,26.75397808913951,1
1603.0,89.999146,271.92194,30.160361864262857,0.5331510058036641,12.710589295790715,1
1798.0,89.99808,56.0702,29.576202213511756,0.5274348105615739,12.861990999173479,1
1615.0,89.99831,349.28687,30.354254891388592,0.49820342471943874,12.841931277253497,1
1815.0,89.998535,321.5463,27.936323706186222,0.47905971012774984,263.1615505632275,1
1939.0,89.99851,352.62622,27.8814955082498,0.4642567443606726,261.8721073412398,1
2372.0,89.999176,32.86868,23.980132081943584,0.7320953348778114,26.749761662999315,1
723.0,89.99897,153.01978,32.07371862474025,0.5473013791534982,23.503233775559345,1
646.0,89.99855,297.1497,32.48418628526124,0.5832339684155243,23.287532766328543,1
661.0,89.99872,320.71057,32.247224415012056,0.5791304664016107,23.59839393630092,1
1516.0,89.998085,186.91122,31.591846580823535,0.45443055029642926,15.35106353711026,1
1183.0,89.9989,143.42697,31.613467400681714,0.5061224956770886,14.252083797871679,1
1121.0,89.99929,201.68228,32.49657351865687,0.5036316459739101,32.17891892285215,1
1463.0,89.99882,35.166435,32.37060444531096,0.5324196213955843,12.280735796158421,1
1579.0,89.99833,214.3151,28.818569265764992,0.49957766966312334,25.313002959517345,1
1628.0,89.99907,230.35582,33.29749724937167,0.41704940864066825,15.811975875519295,1
662.0,89.99845,339.36246,32.48588651438977,0.5001893036703293,27.99112094642941,1
525.0,89.99754,100.00798,32.493113821315454,0.4998673436097319,28.097983507870463,1
513.0,89.995895,181.84761,32.49028940438642,0.5144191040626145,28.09753382064773,1
550.0,89.998886,173.991,32.46264924549302,0.5243576326122035,27.780671233848725,1
1522.0,89.99834,151.09082,31.368755569180824,0.4501716816206853,15.701819244473455,1
1514.0,89.99949,233.1301,32.0083037206128,0.46043165674941694,9.362243677058812,1
1303.0,89.99878,184.39871,28.977808204361846,0.5340889275978167,306.42243317449436,1
1339.0,89.999054,163.17859,29.738160969057652,0.5218571862617155,302.2544149085964,1
1495.0,89.998955,238.3925,29.086174564071452,0.5821374188205061,12.042617549452942,1
1736.0,89.99839,20.725555,30.54749968299033,0.5367195708332104,12.513406837332148,1
1440.0,89.998795,209.47589,30.863485653434207,0.6017319188253845,12.010527471583622,1
1894.0,89.998085,68.83874,26.9187641071521,0.7559602656082329,31.36047517551692,1
1417.0,89.997955,27.80146,29.4996814070024,0.5405379033318928,14.12774512468716,1
1393.0,89.99906,4.6582565,30.220098256764814,0.5606994391292721,13.910466516464098,1
1267.0,89.99931,342.34988,30.799760729252547,0.5144755323891648,18.528179748739127,1
945.0,89.999214,219.9869,31.273677959375373,0.5933363760607309,18.78834028398188,1
1132.0,89.99868,174.05313,31.455935767759385,0.4998542101893628,19.100532926273182,1
1082.0,89.99868,129.1226,31.158051975177084,0.4789133677276314,19.308661354467386,1
495.0,89.997955,192.0306,31.612654277155315,0.5649472833981964,35.66109292853739,1
463.0,89.99868,95.94686,31.72827378442591,0.6189378280172816,35.73134872927005,1
213.0,89.98883,307.875,35.363330617470105,0.3128626704512915,11.032651292498159,1
208.0,89.99104,129.2894,38.42180044219525,0.2666573669585294,20.767026299837553,1
209.0,89.99412,236.30994,36.10237431749338,0.2709981711606153,13.491728989368088,1
201.0,89.98953,99.462326,37.92755520770134,0.24862577537167163,16.38529539977899,1
2506.0,89.99661,64.798874,27.956890978001802,0.770609523212461,144.28258352575006,0
5788.0,89.99924,308.6598,1.1376333553545839,-0.04554618460146539,157.3144877820536,0
6265.0,89.99961,161.45422,-4.401779905419748,-0.04559121335150523,68.58903456813378,0
4984.0,89.996376,94.89909,-0.013516443120178231,-0.03971205298007846,217.58310858427936,0
4681.0,89.999245,208.98883,10.064568512736475,-0.018987111232323727,132.45832649324117,0
1861.0,89.999084,283.73627,29.36689653931684,0.5488697861261631,20.160609022685552,0
1394.0,89.99874,189.09027,30.36215012377744,0.5797070980674149,23.05313351092402,0
812.0,89.99913,195.46121,32.46858360913355,0.5099917101126441,17.790299627513107,0
1423.0,89.99913,272.3533,29.210956463912883,0.45972556897810546,258.0884545049426,0
4906.0,89.99795,194.93143,5.299874530149215,-0.011820774677532328,196.40750328659135,0
1814.0,89.99799,96.340195,31.034795123757647,0.4644036210153776,13.841068431694575,0
1166.0,89.999115,168.37784,31.671683076973018,0.574277650410828,14.954007366006337,0
682.0,89.990906,270.0,33.84055454656781,0.5470360839405238,10.538595596186022,0
4657.0,89.99799,347.27563,4.5565266986565485,-0.0381045360176933,103.48110524692356,0
5715.0,89.99943,197.9494,7.269844119980483,-0.02963953188683748,110.74863626351245,0
1408.0,89.998955,178.12213,28.74009192593032,0.4292837906121109,283.2428741006746,0
1641.0,89.998505,175.29214,28.656303403225756,0.4819116742596316,297.1671340162381,0
2524.0,89.99786,58.706963,25.364957465357726,0.5593087556724329,74.23284975805643,0
4808.0,89.99932,13.961739,10.235050597458242,-0.03436405688213431,79.64632064170935,0
1988.0,89.99885,54.582943,25.583873435229137,0.6626336372073529,37.88758835495491,0
4648.0,89.99648,186.3402,8.29937653515591,0.007226985471094951,156.5625549916381,0
2040.0,89.99921,117.52522,26.94472334912196,0.7725485126670457,9.180890064771106,0
1667.0,89.99881,98.58362,26.617879097476717,0.5963797884153956,300.6441632871365,0
2492.0,89.99864,311.53177,24.798949274934348,0.7397254588095716,163.8900327674925,0
381.0,89.993286,341.56506,34.44458334290838,0.6003026601229402,12.289950973027533,0
624.0,89.99555,155.22485,31.109132204538717,0.5328910696939702,33.17915261564604,0
842.0,89.998634,124.54009,32.13100687403955,0.45702644319632224,26.025989412457193,0
1004.0,89.99871,208.37924,31.46822035656561,0.4251393446625182,109.00805954597581,0
2320.0,89.9986,249.96278,23.785005819262214,0.8127953764642838,18.043798119732877,0
1077.0,89.998886,98.55556,27.18748537645411,0.6858183568177065,575.2424814375543,0
1249.0,89.99879,332.21606,28.031255728986338,0.6659343463856038,558.0385754447642,0
3335.0,89.99919,313.96777,17.30156656121487,0.5598350872894925,300.30562573914494,0
1945.0,89.998886,242.98734,27.872876054374085,0.573658206828483,113.2586337816377,0
2081.0,89.999214,107.54326,28.344844932641372,0.5903891226747663,192.14051793457838,0
4740.0,89.9978,133.60281,6.1636254645537765,-0.02166897311085638,287.6736903128135,0
3502.0,89.99907,290.55603,20.557331849889103,0.40513719618554034,102.55768165681204,0
2026.0,89.99939,29.267994,24.617717411042317,0.7086541582944987,244.73162895375577,0
4582.0,89.99972,312.13757,9.60118012502376,0.01784085630167506,112.31394206052776,0
5031.0,89.99941,168.07068,16.629124642910618,0.10141822807141429,37.64277391697084,0
837.0,89.99862,72.34988,31.739969179221468,0.4251365388399089,284.3334890124388,0
1304.0,89.99888,12.692665,29.627763249386007,0.5903818750859715,11.834969723158965,0
1252.0,89.99912,79.307785,30.484621973068613,0.45511002725910865,318.2505931182586,0
267.0,89.97503,258.69006,36.50165606408741,0.37123309936540544,18.574286984303154,0
222.0,89.98594,263.6598,35.04428311116247,0.38543503574593874,15.922024926691346,0
386.0,89.981995,315.0,34.68336846165906,0.5648932800962987,9.646243879596497,0
1558.0,89.999306,4.3987045,28.02664397846743,0.6634515405300593,18.417836415995893,0
862.0,89.99932,355.74115,29.414091287784498,0.40067887525657797,47.5530714727041,0
4519.0,89.99886,140.06361,13.58316473339269,0.035511633831433395,40.142699733570794,0
1349.0,89.99904,17.071022,29.960176762004263,0.5112435096201288,45.0495624369545,0
2224.0,89.99884,339.2613,23.268987942280695,0.6977644463174758,140.44575276705015,0
4920.0,89.99887,194.8987,10.973246188270101,-0.02350521090229466,79.83115423218767,0
976.0,89.9984,50.102165,31.838677458998227,0.5375479864906707,12.569233221881454,0
2601.0,89.9992,298.49564,23.602857128880526,0.7908216069320774,93.58414490153667,0
4841.0,89.99873,167.34744,10.711583834044692,-0.01342328235258879,76.58270579572418,0
5358.0,89.999504,57.665062,2.635935106334512,-0.015401119646162533,231.23281383546515,0
5693.0,89.99971,144.43205,7.418540974031983,-0.029684436339837684,289.3624277588098,0
4793.0,89.99943,93.36646,10.904349325198226,0.037002613278884613,127.2884608476945,0
2312.0,89.99698,354.55966,23.61223782634098,0.8242451031440219,39.564979523875394,0
3763.0,89.9985,304.439,18.06289577314686,0.44740124694070865,66.67440016421683,0
5963.0,89.999115,347.125,6.108756205079728,-0.023776294666460397,145.52592912997696,0
967.0,89.9995,31.741127,30.318292198284297,0.5651054977046082,15.873444440995968,0
5916.0,89.99928,86.784515,0.648873285114778,-0.024183276020756907,82.02747361887198,0
2216.0,89.99898,324.14163,17.99198402267434,0.4061233131994316,100.76387911853789,1
2559.0,89.9989,187.43141,10.599987194309968,0.7122069581373571,68.87858711024842,1
2481.0,89.99878,4.3987045,10.765159985964718,0.6653984256443594,65.24102265412921,1
1715.0,89.99914,216.7142,17.92339401250068,0.6718933708461806,66.8356223987575,1
1109.0,89.998825,29.875992,19.68369162044231,0.439725126893517,68.93084576744471,1
1007.0,89.99923,359.65277,19.69156822441996,0.459428035811796,69.22621705366461,1
1530.0,89.99835,286.55707,17.715506894104468,0.5557309109037092,50.848935755236845,1
1692.0,89.99941,184.76364,17.911664792704375,0.6245036938696682,72.89003202421887,1
1562.0,89.99867,32.195732,19.137582920863196,0.4927985009100167,50.33691689682117,1
1015.0,89.99913,257.00537,18.86515288213934,0.49122606201347907,86.15425299819164,1
810.0,89.96817,180.0,19.602008118013238,0.4879627609989234,91.03370220975569,1
1969.0,89.998886,264.98688,15.110143936890791,0.6442919234594549,99.33082307150309,1
943.0,89.99844,210.96375,20.806478478522678,0.4873121873899493,61.86699759844635,1
1576.0,89.999016,341.00336,21.076028395492703,0.4848896504827455,48.46826522759299,1
2519.0,89.99941,198.60248,12.913789900048894,0.6538854565309625,71.91134861253812,1
732.0,89.999374,208.83551,20.605045043964616,0.4765991005504019,48.72165025840012,1
2258.0,89.99935,142.43141,14.896760814934012,0.7318879593607384,38.95623916094702,1
322.0,89.98456,165.96375,25.241024339362387,0.4498301932291443,64.13060547985641,1
317.0,89.97749,225.0,24.68607134138404,0.5242166661583778,62.14602438513687,1
1221.0,89.999344,181.46881,20.058797112500454,0.4732422605145421,51.03061591713361,1
907.0,89.99774,163.49564,22.784645694244144,0.4553896230145595,59.12904215879301,1
1698.0,89.99801,180.0,21.04067002465771,0.41662150976797313,64.97029948341935,1
1275.0,89.99918,123.99646,24.16574411852932,0.47547119348256794,57.74784591651738,1
1895.0,89.99929,319.95026,16.685192978841744,0.6575147631969782,58.88946333485028,1
1021.0,89.979866,108.43495,18.957726868749294,0.6039607884695656,58.981530176586446,1
1021.0,89.99822,352.7757,22.43539010076163,0.47559057540189104,44.451751279920316,1
1335.0,89.998886,197.80188,20.227387469217472,0.49886369286303267,46.468641515348345,1
1256.0,89.999,275.84454,20.105021484525267,0.574413819855456,59.14458779738054,1
1063.0,89.99875,100.20397,20.206405348875396,0.6220665926552734,58.430744161959645,1
884.0,89.995026,218.6598,22.57438574735857,0.4775486217371541,52.11965217974915,1
1206.0,89.99872,354.80557,20.51641541317875,0.5683540066823873,57.54184914379636,1
1714.0,89.99784,28.300755,16.820679498130616,0.6755446186354648,54.19926216600681,1
1694.0,89.99906,311.42365,19.494053668978708,0.5495412234665635,46.841217878965104,1
1371.0,89.99893,286.607,20.223322502648827,0.68290814704981,46.37890790549882,1
1457.0,89.9852,54.462322,20.31495625906866,0.59363957390783,50.33314138907395,1
1558.0,89.996445,206.56505,23.97842491450117,0.4859165070664697,54.7462113300621,1
1084.0,89.99855,168.17851,22.65530300784662,0.5308614851126014,42.3537502395907,1
1602.0,89.99881,216.6561,21.962605334647197,0.5649174659734768,47.619378093406254,1
1490.0,89.99896,70.974396,20.631634686969168,0.4972695851521189,46.810936081684176,1
1297.0,89.99914,133.89828,24.714049025586785,0.4270724260404354,48.27818055679795,1
925.0,89.99817,277.4314,23.38757741950293,0.3895888264035755,42.9052234619308,1
1408.0,89.998245,309.40067,21.41332206018122,0.4840740050141696,50.03989245967293,1
997.0,89.998795,126.54497,21.91678335355749,0.45827000312633376,40.14696801643397,1
1319.0,89.99875,205.55997,19.198289147624088,0.6056995517546009,20.965535929215182,1
1677.0,89.99827,172.9716,20.19198172331245,0.6245383437981791,39.18029531536769,1
1337.0,89.99928,137.27245,21.941701380206283,0.39432281279426906,33.65044160508262,1
1111.0,89.99896,86.24827,21.408194325447326,0.5412175397020585,27.262379442158696,1
1220.0,89.996056,277.125,21.04246415344424,0.688387247283352,23.5012536696358,1
1374.0,89.99883,240.84308,20.307638058833597,0.57864577684663,16.5202213515256,1
1268.0,89.99907,58.749046,20.310931601912042,0.5425018714609883,16.643960137219334,1
270.0,89.99636,358.36343,25.170730174740225,0.5024727444756203,13.572457655590451,1
374.0,89.98576,206.56505,25.72371704600034,0.5051343528228902,20.396307848713224,1
1095.0,89.99889,205.67682,23.224822893418228,0.4861894079197423,13.654344370381791,1
264.0,89.97153,153.43495,25.5669790967395,0.5850068657663621,12.908211688986158,1
3895.0,89.99835,291.2505,2.2864155200119463,0.03403349435556302,85.97708330054323,0
882.0,89.998825,350.97238,20.939118771344535,0.6765312584558518,13.451772515007423,0
3816.0,89.99943,86.15182,-1.5851282553170103,-0.007633958453212858,147.61195445611253,0
1389.0,89.99934,4.4904556,18.258555350073728,0.6182336226294238,16.64592491630403,0
4294.0,89.999306,45.444145,2.5985842924977223,0.045792200008618576,32.468343327423256,0
3042.0,89.99889,341.25024,6.620684140119734,0.33893986076611726,114.62066556625254,0
1469.0,89.99872,80.7274,20.639961480664972,0.5863530846851509,21.126121494028105,0
1612.0,89.999306,333.85315,18.63075999098982,0.5491192852404643,79.78420141902959,0
1332.0,89.99913,160.08359,20.534451910142227,0.6227540535959221,15.157828496672607,0
1384.0,89.998505,227.86241,21.908574390958037,0.47482177064240483,60.63373751593761,0
1106.0,89.99898,111.63089,23.567177647806147,0.41076857849622234,54.581830761883126,0
1421.0,89.99916,183.41095,21.745482459536547,0.49773560177737014,50.43463326744101,0
371.0,89.98763,150.9454,26.476970685878,0.24394382109443638,60.475347266134555,0
1754.0,89.99932,21.914864,17.82269322804955,0.6080468232721012,58.85835690695967,0
5520.0,89.99907,30.67728,-7.439613595160982,-0.023902637679833347,31.11099664382222,0
490.0,89.99051,206.56505,22.34217922142161,0.6428425298581629,71.44017909999758,0
4260.0,89.99871,269.42126,0.9345833916844686,0.03327249264647266,84.31903682233146,0
2938.0,89.99834,28.909184,10.163213565307705,0.623317000297342,58.666623923720934,0
4349.0,89.99925,213.97046,3.134116628819642,0.005736982291354603,95.7972663062522,0
635.0,89.99904,336.3458,21.689033393838766,0.6442927011347936,11.144443935061988,0
1282.0,89.9993,240.45201,22.030509185529713,0.582876192996989,44.479030262148015,0
3218.0,89.99923,221.05481,7.725179661429335,0.6280843279335966,84.72049455593844,0
1363.0,89.99883,36.027374,20.077069820591824,0.4725723126985032,54.17531862255511,0
4952.0,89.999275,299.62375,1.3363447136632158,-0.009407669074771632,100.92903873376305,0
573.0,89.99836,197.96915,24.38880347933189,0.6196750336520315,27.494059342152887,0
5197.0,89.9963,205.82098,-8.553958148578928,-0.02005101457897422,166.92004006426095,0
1564.0,89.998436,350.07376,20.422014804328548,0.6321213956329008,46.8268211168252,0
3250.0,89.99935,113.579544,10.61588492006161,0.3803290655768028,48.98680316867671,0
1878.0,89.998825,79.93094,15.732007845464437,0.6902046222375812,65.07252648981795,0
1799.0,89.998955,330.4885,16.309597886911323,0.4018196289405172,103.93917151824577,0
1080.0,89.99901,38.65981,20.158465906935792,0.5549482235272686,64.61171739287768,0
326.0,89.99006,231.3402,25.02404265216842,0.4860188387143917,66.49512283919837,0
2806.0,89.99941,219.40067,11.815974504764759,0.7074788497488805,73.2659070395422,0
1967.0,89.99954,215.68068,13.87535754934948,0.5103750290911986,2.538443087126031,1
1718.0,89.99836,46.041626,12.539766679680602,0.6933290937740326,2.3475122107245796,1
280.0,89.9852,35.537678,20.80491954412449,0.4516505516778857,0.4969122758258158,1
237.0,89.95974,161.56505,20.88884015617536,0.48258856253745863,0.3313160510501292,1
1066.0,89.99901,142.59464,14.860487220521478,0.6587561328890116,42.89856821275918,0
3907.0,89.999374,249.77515,10.18310955606747,0.2985211963375274,35.058428712577054,0
291.0,89.99195,198.43495,21.469764651203107,0.5134324332466779,0.3576649200408505,0
4423.0,89.99527,221.98721,4.01571843694993,-0.02423489499012204,37.39251850130858,0
2902.0,89.99947,143.36589,14.548975744275449,0.32135354785174886,24.96786075196091,0
249.0,89.95974,18.434952,39.75032597766223,0.38070254751358695,19.494419225591795,1
441.0,89.99595,217.23483,38.45086561580095,0.5089702487722254,21.7491695366193,1
1189.0,89.9985,258.4248,35.01253065376855,0.5184416245833936,52.2013126776569,1
218.0,89.96817,0.0,38.98951541388805,0.33770324738489543,20.757909457581214,1
205.0,89.97749,45.0,44.183466617333906,0.3060145246830359,21.60261418662465,1
1697.0,89.99879,138.86546,32.02132035683331,0.5023479037393249,75.7890465343291,0
1775.0,89.99891,169.6513,28.40194947004859,0.6625656010502453,58.20052758946545,0
251.0,89.97503,348.69006,27.9984855816667,0.479037894506269,54.91606552737321,1
255.0,89.98594,83.659805,27.982533575869624,0.5445134122172407,62.89682310394664,1
248.0,89.99104,230.71059,28.978521558198924,0.47421502584243924,65.76508669417848,1
224.0,89.98576,296.56506,28.88385459242693,0.40855687213598935,52.90521160967316,1
215.0,89.990234,32.47119,29.740257929720315,0.3085163068417428,21.54029295066658,1
204.0,89.983284,66.80141,30.060777513825837,0.4184112882580644,26.039025530102457,1
207.0,89.93634,0.0,30.50326039652803,0.3704762154489913,27.26986488022264,1
1482.0,89.99897,217.79395,21.775269433799824,0.734344836967344,3.1640427350582523,0
688.0,89.99957,165.58989,21.82760021603995,0.6840051191235745,71.1174359764251,0
1056.0,89.99847,287.56027,24.289229435510734,0.7712792543924308,64.03632004903514,0
2344.0,89.99929,192.18365,20.499674112492816,0.6543448952330062,41.608790751072725,0
2444.0,89.99833,99.833565,17.50986957340367,0.7642274728869503,52.533885188409734,0
4710.0,89.99902,146.92075,6.579032012648717,0.020349302869832615,15.374735802616962,0
1287.0,89.9985,68.57471,20.629234529147784,0.682768906400972,3.807012524822701,0
214.0,89.979866,251.56505,29.5741023199305,0.4638825698629765,43.55255038875784,0
592.0,89.99917,152.76486,23.342050000825864,0.818390372939671,57.8373934023672,0
2255.0,89.99854,13.877533,19.67282618014641,0.7963707149356701,41.03466664042981,0
1047.0,89.99904,289.7989,22.571604390549627,0.7732528781379192,64.35416703827443,0
1287.0,89.998985,28.610458,21.794976464970308,0.6745551521837565,14.59215767108968,0
623.0,89.9921,299.74487,29.479533060600943,0.5506492519313753,157.65358143832432,1
636.0,89.990456,347.00537,29.331589816363355,0.555663974923404,155.78971571618717,1
3544.0,89.998,313.727,14.312532765865777,0.07735519649845758,307.0288944621992,0
228.0,89.99281,73.61046,29.244669909604568,0.3768538365932306,43.909537212608626,1
221.0,89.98727,270.0,22.520167517029744,0.5445416741690765,18.782706620645833,1
234.0,89.981995,135.0,33.79109529621365,0.40587628979378076,46.915452424780526,1
